cust_key,cd_key,issue_dt,term_mo,principal_amt,rate_pct,payout_freq_cd,rate_type_cd,auto_renew_ind,status_cd,branch_id,ccy_cd,accrual_cd,brokered_ind
173,1000300,21-MAR-2024,60,47345.74,3.709,Q,F,1,A,146,USD,ACT365,0
2910,1000301,04-FEB-2020,6,240419.47,1.094,A,F,1,M,63,USD,30360,0
6610,1000302,21-DEC-2022,18,179293.32,1.602,A,V,0,M,137,USD,ACT365,0
80,1000303,25-NOV-2024,9,139437.84,0.869,Q,V,0,M,18,USD,30360,0
7169,1000304,09-AUG-2025,12,133320.84,0.731,Q,F,1,A,128,USD,ACT365,0
4343,1000305,28-OCT-2021,9,90936.32,1.734,A,V,1,M,39,USD,30360,0
1122,1000306,10-APR-2020,48,5746.0,3.093,A,F,0,M,46,USD,30360,0
2418,1000307,14-DEC-2020,36,228823.38,2.632,M,V,1,M,136,USD,ACT365,0
4432,1000308,14-FEB-2022,48,198836.87,3.511,A,V,1,M,83,USD,30360,1
2526,1000309,07-OCT-2022,48,34147.09,2.944,Q,V,1,A,84,USD,30360,1
869,1000310,12-MAR-2022,36,30958.86,2.428,A,V,1,M,89,USD,30360,1
5328,1000311,25-JUL-2020,6,77371.12,1.112,M,V,1,M,115,USD,ACT365,1
5378,1000312,14-FEB-2022,48,190903.28,3.207,A,V,1,M,79,USD,30360,0
951,1000313,23-OCT-2021,48,126039.68,2.913,M,F,1,M,24,USD,ACT365,0
2250,1000314,17-JAN-2023,6,163725.37,1.333,M,F,0,M,15,USD,30360,0
1951,1000315,29-JUN-2020,3,2045.47,0.798,A,F,0,M,70,USD,30360,0
5275,1000316,08-DEC-2024,36,230964.28,2.768,M,F,1,A,115,USD,ACT365,0
5842,1000317,09-AUG-2022,12,41838.61,1.46,M,F,0,M,54,USD,30360,0
5816,1000318,26-DEC-2021,9,80065.87,1.619,A,F,1,M,97,USD,ACT365,0
7510,1000319,29-AUG-2025,12,236814.07,1.564,Q,F,1,A,13,USD,ACT365,0
6149,1000320,25-AUG-2024,48,183356.94,3.058,A,F,0,A,121,USD,ACT365,0
2566,1000321,08-NOV-2020,12,128011.14,1.847,Q,V,1,M,58,USD,30360,0
862,1000322,30-NOV-2020,12,215797.55,1.274,Q,F,1,M,30,USD,ACT365,0
4917,1000323,05-JAN-2020,12,15784.95,1.155,A,V,1,M,124,USD,ACT365,0
7328,1000324,03-JUL-2023,3,19535.06,0.623,A,F,0,M,52,USD,ACT365,0
7801,1000325,20-MAR-2022,3,39212.65,0.25,Q,V,0,M,148,USD,30360,0
1842,1000326,05-MAY-2022,12,66510.47,1.227,M,F,0,M,121,USD,ACT365,0
1892,1000327,07-MAR-2023,3,177402.9,1.099,M,V,1,M,86,USD,30360,0
300,1000328,14-MAY-2023,36,133338.2,2.243,M,V,1,A,5,USD,ACT365,0
1130,1000329,03-JAN-2020,12,106798.12,2.038,Q,F,1,M,139,USD,ACT365,0
4439,1000330,02-SEP-2020,18,195755.83,0.976,M,F,1,M,48,USD,ACT365,1
4374,1000331,05-DEC-2024,12,79631.57,1.166,A,F,0,M,106,USD,ACT365,0
2968,1000332,14-DEC-2025,36,21821.64,2.199,M,F,0,A,103,USD,ACT365,1
2480,1000333,24-MAR-2025,12,99493.21,1.761,Q,V,1,M,86,USD,30360,0
6638,1000334,29-AUG-2025,3,191719.61,1.188,M,F,0,M,14,USD,30360,0
3680,1000335,23-NOV-2022,18,118784.39,1.667,A,F,1,M,80,USD,30360,0
6466,1000336,28-FEB-2025,6,244298.41,0.622,M,V,1,M,123,USD,ACT365,0
7705,1000337,05-JUL-2025,24,214103.76,1.661,A,V,1,A,100,USD,ACT365,0
2537,1000338,29-JUL-2025,24,197842.99,2.167,A,F,0,A,119,USD,ACT365,0
1622,1000339,06-DEC-2020,18,193408.56,1.523,Q,F,1,M,119,USD,ACT365,0
7623,1000340,30-NOV-2020,12,145490.46,1.243,Q,V,1,M,13,USD,30360,0
5079,1000341,07-JUL-2022,24,225336.85,2.054,A,F,1,M,54,USD,30360,0
2328,1000342,22-FEB-2023,36,147673.09,2.576,Q,V,0,M,78,USD,ACT365,0
4975,1000343,25-DEC-2025,48,93447.86,2.748,M,F,1,A,149,USD,30360,0
4120,1000344,26-DEC-2021,60,49377.39,3.534,Q,F,1,A,115,USD,ACT365,0
7244,1000345,11-MAR-2025,3,203367.18,0.503,Q,V,1,M,86,USD,ACT365,1
2048,1000346,17-JUL-2025,24,93098.76,1.825,Q,V,1,A,103,USD,30360,0
7931,1000347,10-JAN-2026,3,197830.36,0.992,Q,V,1,M,27,USD,30360,0
7488,1000348,08-MAR-2021,12,245759.2,1.457,M,F,1,M,98,USD,30360,0
1446,1000349,05-JUL-2021,36,99977.3,3.135,M,V,1,M,78,USD,ACT365,0
1317,1000350,16-MAY-2021,18,85514.95,1.268,Q,V,0,M,9,USD,ACT365,0
4265,1000351,03-AUG-2024,48,42938.15,3.467,A,V,1,A,118,USD,30360,0
360,1000352,15-APR-2024,60,119100.22,3.725,M,V,1,A,138,USD,30360,0
2391,1000353,17-JUL-2022,60,163677.61,4.691,M,V,1,A,82,USD,30360,0
3481,1000354,21-JUL-2020,36,78540.29,2.683,A,F,1,M,77,USD,ACT365,0
7755,1000355,02-APR-2023,36,121673.57,2.523,Q,F,1,M,6,USD,ACT365,0
7939,1000356,28-JUL-2024,48,134499.66,3.456,M,F,1,A,113,USD,30360,0
1213,1000357,17-DEC-2022,9,69171.72,1.349,Q,F,1,M,58,USD,ACT365,0
7133,1000358,03-SEP-2021,9,6366.1,1.147,M,V,1,M,101,USD,30360,0
728,1000359,12-SEP-2023,12,54298.17,1.648,A,F,0,M,103,USD,ACT365,1
5989,1000360,16-FEB-2024,36,200885.83,3.249,M,V,1,A,14,USD,30360,0
6765,1000361,10-SEP-2023,12,69876.55,1.761,Q,V,1,M,125,USD,ACT365,0
7126,1000362,14-JUN-2025,6,3948.57,1.068,M,F,1,M,133,USD,30360,0
1788,1000363,17-DEC-2021,48,106524.69,3.982,A,V,0,M,39,USD,30360,1
7147,1000364,22-OCT-2023,36,170776.57,2.889,M,F,1,A,150,USD,30360,0
928,1000365,04-MAY-2025,24,188226.16,1.696,A,F,0,A,24,USD,ACT365,0
4151,1000366,30-APR-2021,48,103767.64,3.379,A,V,1,M,13,USD,30360,1
3756,1000367,04-OCT-2021,48,143178.67,3.284,Q,V,1,M,15,USD,ACT365,1
2528,1000368,22-APR-2020,60,186504.31,3.811,M,V,1,M,28,USD,30360,0
177,1000369,05-MAY-2022,9,222365.75,1.39,Q,F,0,M,120,USD,30360,1
6176,1000370,11-APR-2020,6,160154.86,0.462,Q,F,1,M,55,USD,30360,1
2685,1000371,29-AUG-2024,12,172870.26,2.001,M,V,1,M,90,USD,ACT365,0
5293,1000372,21-JUL-2020,48,25119.44,3.574,Q,V,1,M,76,USD,30360,0
3282,1000373,28-APR-2024,60,105402.35,3.356,Q,F,1,A,12,USD,30360,0
2989,1000374,15-AUG-2023,3,222295.23,1.17,A,F,1,M,93,USD,ACT365,0
7090,1000375,03-MAR-2026,48,40599.65,3.515,M,F,1,A,146,USD,ACT365,0
756,1000376,05-MAR-2022,18,77834.88,2.273,Q,V,1,M,102,USD,ACT365,1
5893,1000377,25-FEB-2022,48,169651.91,3.963,A,F,1,M,81,USD,ACT365,0
5974,1000378,08-JUL-2021,36,225567.45,3.382,M,V,1,M,85,USD,30360,1
3040,1000379,10-MAY-2023,3,15230.57,0.863,Q,F,1,M,146,USD,30360,0
2100,1000380,15-MAY-2021,18,217687.75,1.949,M,F,1,M,17,USD,ACT365,1
43,1000381,15-SEP-2020,3,55470.52,0.792,A,F,1,M,48,USD,ACT365,0
7494,1000382,03-DEC-2025,12,215283.52,1.782,Q,F,1,A,88,USD,30360,0
7581,1000383,29-MAR-2024,36,222364.27,1.963,Q,F,1,A,89,USD,30360,0
1928,1000384,28-SEP-2020,36,193982.87,2.274,A,V,1,M,59,USD,30360,0
256,1000385,10-NOV-2023,36,230992.23,2.568,A,F,1,A,120,USD,ACT365,0
982,1000386,26-NOV-2021,24,240308.94,2.059,Q,F,0,M,7,USD,30360,0
542,1000387,14-FEB-2021,3,231333.93,1.017,M,V,1,M,78,USD,30360,0
6649,1000388,11-DEC-2022,24,128525.7,2.526,Q,F,1,M,29,USD,30360,0
7135,1000389,01-DEC-2024,18,116187.35,1.532,A,V,0,A,82,USD,30360,0
1227,1000390,02-JAN-2020,18,26748.96,1.308,A,V,0,M,60,USD,30360,0
5974,1000391,21-MAR-2022,6,54414.7,0.984,Q,V,0,M,110,USD,ACT365,1
1434,1000392,01-OCT-2025,36,163265.16,2.508,Q,V,1,A,38,USD,30360,0
2938,1000393,18-JUN-2022,24,32271.78,2.274,Q,V,1,M,85,USD,ACT365,0
4795,1000394,14-AUG-2020,12,235623.94,1.974,M,F,0,M,119,USD,30360,0
5759,1000395,04-SEP-2022,3,57147.98,1.462,M,F,0,M,53,USD,30360,0
6996,1000396,05-APR-2024,3,22438.78,1.341,A,V,1,M,78,USD,ACT365,0
359,1000397,22-MAR-2026,12,59193.71,1.241,A,V,0,A,98,USD,ACT365,0
1572,1000398,05-DEC-2023,18,12703.44,1.703,Q,F,1,M,39,USD,ACT365,0
2244,1000399,25-APR-2020,60,41939.36,4.149,Q,V,1,M,22,USD,30360,0
2483,1000400,19-JAN-2025,36,147127.17,2.45,A,F,0,A,43,USD,30360,0
7984,1000401,14-NOV-2024,18,72646.28,1.523,Q,F,1,A,88,USD,30360,0
6219,1000402,25-JAN-2024,9,200389.53,1.411,A,V,1,M,79,USD,30360,1
2564,1000403,07-AUG-2025,6,101481.07,0.642,A,F,0,M,61,USD,ACT365,0
7774,1000404,20-OCT-2024,6,178634.17,1.502,A,V,0,M,55,USD,ACT365,0
3994,1000405,13-JUN-2021,3,177219.32,0.819,Q,F,1,M,80,USD,ACT365,1
4006,1000406,18-AUG-2022,60,34376.67,4.189,A,F,0,A,98,USD,ACT365,0
3470,1000407,03-MAR-2023,3,14617.06,1.032,Q,V,1,M,125,USD,ACT365,0
1152,1000408,19-JAN-2023,48,210577.5,3.799,A,F,1,A,107,USD,ACT365,1
7475,1000409,28-DEC-2023,24,175362.33,1.335,M,F,1,M,128,USD,30360,0
112,1000410,19-MAY-2024,24,44157.74,2.521,M,F,1,A,51,USD,30360,0
1395,1000411,25-AUG-2020,60,170157.98,4.433,A,V,1,M,38,USD,30360,0
1838,1000412,20-JUL-2023,48,82702.26,3.458,Q,V,0,A,95,USD,30360,1
2235,1000413,29-MAR-2020,6,14660.14,1.302,A,V,1,M,3,USD,30360,0
1055,1000414,12-MAR-2023,60,57576.3,4.209,Q,V,0,A,116,USD,30360,0
144,1000415,20-AUG-2022,6,189073.31,0.805,Q,V,0,M,75,USD,ACT365,1
5421,1000416,13-APR-2021,24,97986.45,2.099,Q,V,0,M,14,USD,ACT365,0
7754,1000417,10-MAR-2026,24,136443.07,2.392,Q,F,0,A,113,USD,30360,0
975,1000418,11-AUG-2021,9,34567.27,0.654,M,V,1,M,87,USD,ACT365,0
2372,1000419,08-MAY-2020,24,23618.78,2.245,M,V,0,M,40,USD,ACT365,0
4051,1000420,28-MAR-2022,24,60193.43,2.11,M,V,1,M,120,USD,ACT365,0
7420,1000421,23-SEP-2024,60,118398.14,4.22,Q,F,0,A,21,USD,30360,0
5554,1000422,22-JAN-2020,60,211824.3,3.555,Q,V,0,M,111,USD,ACT365,0
6129,1000423,29-JAN-2023,12,190966.21,1.18,A,F,1,M,137,USD,ACT365,0
4649,1000424,10-AUG-2022,36,40436.07,2.231,A,V,0,M,142,USD,ACT365,0
3336,1000425,28-MAY-2025,48,18332.17,2.868,M,V,1,A,131,USD,ACT365,0
1599,1000426,07-JAN-2020,3,56764.18,1.251,M,V,1,M,33,USD,30360,1
6914,1000427,09-FEB-2020,36,213155.96,2.514,M,V,1,M,111,USD,30360,0
6433,1000428,12-JUL-2023,60,129203.95,3.768,M,F,1,A,69,USD,ACT365,0
201,1000429,13-FEB-2021,6,201822.19,1.502,A,F,1,M,129,USD,ACT365,0
5723,1000430,24-MAY-2024,36,92710.76,2.6,Q,V,0,A,79,USD,ACT365,0
676,1000431,26-SEP-2021,3,147815.55,1.297,M,V,1,M,50,USD,ACT365,0
5912,1000432,06-JUL-2023,12,148885.84,1.073,A,V,1,M,24,USD,30360,0
6607,1000433,27-MAR-2020,48,156868.66,3.239,M,V,1,M,46,USD,ACT365,0
1049,1000434,30-APR-2024,60,117802.74,3.683,M,V,1,A,31,USD,ACT365,0
3471,1000435,28-MAR-2023,36,60190.28,2.912,Q,V,1,M,140,USD,ACT365,0
990,1000436,01-JAN-2020,36,107406.97,2.648,M,V,0,M,107,USD,ACT365,0
4538,1000437,29-AUG-2021,9,243702.23,1.536,A,V,1,M,146,USD,30360,0
7420,1000438,15-MAY-2020,48,68392.01,3.413,Q,F,0,M,124,USD,ACT365,0
647,1000439,12-APR-2020,24,181344.67,1.399,Q,F,1,M,78,USD,ACT365,1
3181,1000440,12-MAY-2024,60,236209.92,3.908,A,F,1,A,16,USD,30360,0
7784,1000441,03-SEP-2022,24,141780.79,1.543,A,V,1,M,21,USD,ACT365,0
2408,1000442,05-JAN-2025,3,122589.33,1.081,M,V,1,M,36,USD,30360,0
1058,1000443,10-AUG-2021,18,30649.03,1.954,Q,F,0,M,109,USD,ACT365,1
3909,1000444,25-JUN-2024,36,188440.16,2.951,A,F,1,A,108,USD,30360,0
4067,1000445,04-NOV-2023,48,227917.01,3.317,Q,F,1,A,118,USD,30360,0
5303,1000446,21-FEB-2024,12,245180.86,0.869,A,V,0,M,5,USD,30360,0
2510,1000447,03-MAR-2025,6,50813.55,1.193,Q,V,1,M,118,USD,ACT365,0
7645,1000448,01-JUN-2024,48,230053.83,3.503,Q,F,0,A,49,USD,ACT365,0
4168,1000449,27-AUG-2024,48,92881.85,3.296,Q,F,0,A,74,USD,ACT365,0
2292,1000450,14-AUG-2024,48,154978.55,3.39,A,V,1,A,126,USD,30360,0
7682,1000451,16-OCT-2022,36,56300.83,2.059,Q,V,1,M,51,USD,ACT365,0
7398,1000452,10-JUL-2024,48,62473.25,3.383,Q,F,1,A,116,USD,30360,0
3993,1000453,04-APR-2025,12,154930.06,1.402,Q,F,0,M,44,USD,ACT365,0
199,1000454,10-AUG-2024,48,121465.8,2.936,Q,F,1,A,59,USD,30360,0
4775,1000455,18-OCT-2023,18,241117.38,1.945,M,F,1,M,60,USD,30360,1
4442,1000456,17-JUN-2020,48,66483.75,3.187,A,F,1,M,29,USD,30360,0
1186,1000457,22-SEP-2022,6,219570.15,1.2,Q,V,0,M,123,USD,ACT365,0
5072,1000458,24-MAY-2020,9,115388.43,1.451,M,F,1,M,86,USD,30360,0
6726,1000459,24-AUG-2020,6,34071.24,1.235,Q,V,1,M,57,USD,30360,0
848,1000460,03-APR-2022,12,60162.12,0.971,A,V,0,M,47,USD,ACT365,0
5786,1000461,24-NOV-2022,48,189047.05,3.226,A,V,0,A,145,USD,30360,0
1123,1000462,18-APR-2023,6,206745.12,1.865,A,V,0,M,82,USD,30360,0
5990,1000463,15-AUG-2025,36,10371.05,3.208,A,F,1,A,79,USD,ACT365,0
3353,1000464,05-OCT-2024,48,102802.39,3.652,Q,V,1,A,23,USD,ACT365,0
53,1000465,22-AUG-2022,36,123796.08,2.816,Q,V,1,M,59,USD,ACT365,0
7729,1000466,02-FEB-2022,24,153950.82,1.734,M,V,1,M,30,USD,30360,0
1328,1000467,13-JUN-2024,6,162828.98,1.063,A,F,0,M,8,USD,30360,0
4768,1000468,19-SEP-2021,24,207724.4,1.932,M,F,1,M,102,USD,30360,0
1452,1000469,08-JUL-2025,9,68710.7,1.25,A,F,0,M,59,USD,ACT365,0
7464,1000470,17-NOV-2024,9,28426.07,0.774,M,V,1,M,89,USD,30360,1
5906,1000471,05-APR-2024,48,47028.45,3.694,A,F,1,A,15,USD,ACT365,0
6435,1000472,22-JUL-2021,24,234243.13,1.14,M,V,1,M,63,USD,ACT365,0
3457,1000473,19-NOV-2023,60,136897.19,4.3,A,V,0,A,121,USD,ACT365,0
3739,1000474,15-FEB-2025,18,55164.18,2.067,A,F,1,A,137,USD,ACT365,0
5074,1000475,13-JUN-2020,12,196573.26,2.254,A,F,1,M,97,USD,ACT365,0
6278,1000476,08-FEB-2021,60,146958.35,3.913,M,F,1,M,67,USD,30360,0
6775,1000477,21-MAR-2023,24,92148.29,1.898,A,F,0,M,144,USD,30360,0
143,1000478,30-MAR-2022,48,5066.48,3.402,A,F,1,M,28,USD,ACT365,0
5308,1000479,06-JUN-2024,3,195805.22,1.156,Q,V,1,M,75,USD,ACT365,1
874,1000480,03-JUL-2022,18,179501.67,1.728,A,V,1,M,126,USD,30360,0
2304,1000481,23-MAR-2026,48,65895.61,2.946,Q,F,0,A,111,USD,ACT365,0
6635,1000482,14-NOV-2021,48,66772.18,3.555,A,V,1,M,143,USD,ACT365,0
2004,1000483,01-APR-2022,36,68236.26,2.72,A,F,1,M,83,USD,ACT365,0
6374,1000484,08-JAN-2020,6,167769.74,0.767,Q,V,1,M,129,USD,ACT365,0
3704,1000485,18-JUL-2021,18,73897.23,1.191,M,V,1,M,46,USD,30360,0
1861,1000486,21-JUN-2021,3,77935.51,1.824,M,F,0,M,115,USD,30360,0
2674,1000487,05-OCT-2024,48,94466.44,3.651,A,F,1,A,63,USD,ACT365,1
4246,1000488,09-FEB-2022,24,245060.23,2.276,A,V,1,M,141,USD,30360,0
6121,1000489,09-APR-2021,6,115294.55,1.08,A,V,1,M,29,USD,30360,0
4848,1000490,16-DEC-2021,36,94655.15,2.961,Q,V,1,M,42,USD,30360,1
7465,1000491,07-JUL-2023,36,117770.73,2.352,A,F,1,A,129,USD,30360,0
6942,1000492,26-NOV-2024,3,179941.27,1.03,M,F,1,M,23,USD,ACT365,0
6027,1000493,10-FEB-2026,3,220980.84,1.045,A,V,1,A,97,USD,30360,0
4825,1000494,18-APR-2020,6,247705.05,0.76,A,F,1,M,112,USD,ACT365,1
2319,1000495,02-APR-2025,3,121773.03,0.923,M,F,1,M,149,USD,30360,0
3301,1000496,06-JUN-2022,18,115305.69,1.616,Q,F,1,M,127,USD,ACT365,0
952,1000497,17-JAN-2025,48,82912.74,3.093,A,F,0,A,142,USD,ACT365,0
2994,1000498,26-MAR-2020,3,194883.61,0.771,Q,V,1,M,149,USD,ACT365,0
7411,1000499,29-NOV-2023,24,164068.75,1.483,Q,F,1,M,137,USD,30360,0
3407,1000500,23-OCT-2025,12,91159.45,1.812,M,V,1,A,66,USD,30360,0
910,1000501,30-MAR-2020,48,129876.15,3.907,A,F,1,M,83,USD,30360,0
5215,1000502,07-DEC-2024,18,51852.28,1.436,M,V,0,A,52,USD,ACT365,0
7700,1000503,17-SEP-2020,36,173651.42,3.108,Q,V,0,M,50,USD,ACT365,0
6940,1000504,18-FEB-2026,60,63404.83,3.989,Q,F,1,A,102,USD,ACT365,0
2193,1000505,24-AUG-2024,6,87711.74,1.116,A,F,1,M,28,USD,30360,0
3631,1000506,07-SEP-2025,9,17495.59,0.827,M,F,0,A,27,USD,ACT365,0
4248,1000507,09-AUG-2025,9,55357.67,1.085,M,V,1,A,109,USD,ACT365,0
1983,1000508,21-DEC-2021,6,49123.2,1.306,Q,V,1,M,1,USD,30360,0
2150,1000509,06-AUG-2022,24,183959.02,1.739,Q,F,0,M,11,USD,ACT365,0
1894,1000510,26-APR-2024,3,173769.71,0.7,M,F,1,M,79,USD,30360,0
7956,1000511,02-FEB-2021,12,134766.88,1.262,A,V,1,M,106,USD,ACT365,0
5968,1000512,30-NOV-2021,6,97070.6,0.25,Q,V,0,M,96,USD,30360,1
6727,1000513,13-AUG-2020,24,222408.57,2.195,Q,F,1,M,66,USD,30360,1
6532,1000514,19-JUL-2025,36,221078.8,2.943,Q,F,1,A,76,USD,ACT365,0
7673,1000515,19-JUL-2021,18,150907.38,1.888,M,V,0,M,146,USD,ACT365,0
843,1000516,25-JUL-2022,18,164658.04,2.09,M,F,1,M,29,USD,30360,0
7053,1000517,29-OCT-2022,18,199214.45,1.605,A,V,1,M,46,USD,30360,0
533,1000518,07-MAY-2022,6,180832.35,1.754,A,V,1,M,96,USD,ACT365,0
3803,1000519,09-NOV-2024,12,56612.92,1.144,A,F,0,M,51,USD,ACT365,0
4755,1000520,15-SEP-2025,60,126088.5,3.921,Q,F,0,A,37,USD,30360,0
2863,1000521,30-JUL-2023,3,38395.53,0.847,A,V,1,M,65,USD,ACT365,0
1170,1000522,23-MAR-2025,48,202440.52,3.425,M,V,1,A,62,USD,30360,0
1539,1000523,09-SEP-2020,6,163567.43,1.036,Q,V,1,M,99,USD,30360,0
6597,1000524,13-JAN-2026,6,244783.26,1.084,Q,V,1,A,46,USD,30360,1
2550,1000525,21-SEP-2020,9,34559.17,1.043,M,F,1,M,78,USD,ACT365,1
2483,1000526,31-MAY-2020,9,127781.85,1.127,Q,F,0,M,21,USD,ACT365,0
7386,1000527,20-FEB-2020,9,181140.58,0.498,A,V,1,M,120,USD,ACT365,0
1151,1000528,09-JUL-2021,48,216901.91,3.641,Q,F,1,M,127,USD,30360,0
7322,1000529,24-MAR-2025,60,213422.73,3.642,A,F,0,A,63,USD,ACT365,0
7367,1000530,17-NOV-2021,36,50898.87,2.548,Q,F,1,M,92,USD,ACT365,0
4788,1000531,09-DEC-2024,6,245589.07,0.749,Q,F,1,M,110,USD,30360,0
1325,1000532,25-AUG-2022,60,245345.03,4.199,M,V,1,A,98,USD,ACT365,0
1247,1000533,25-AUG-2020,48,242280.13,3.17,A,V,1,M,139,USD,30360,0
2278,1000534,15-DEC-2022,3,153596.4,0.25,M,V,1,M,145,USD,ACT365,1
4619,1000535,13-JUN-2021,12,208067.85,1.538,M,F,1,M,84,USD,ACT365,0
1229,1000536,26-OCT-2021,36,19470.39,2.458,A,V,1,M,8,USD,30360,0
3645,1000537,25-MAR-2023,3,64237.37,0.952,A,V,1,M,31,USD,ACT365,0
924,1000538,08-DEC-2024,3,23452.98,1.251,M,V,0,M,34,USD,ACT365,1
4322,1000539,31-AUG-2023,24,126637.4,1.734,A,F,1,M,100,USD,30360,0
170,1000540,24-MAY-2021,12,241200.17,1.422,Q,V,0,M,32,USD,ACT365,0
5672,1000541,24-JUN-2024,12,162468.1,1.17,Q,F,0,M,80,USD,30360,0
444,1000542,07-MAY-2024,36,115582.4,3.065,A,F,1,A,127,USD,ACT365,0
1559,1000543,24-JUN-2021,18,198312.52,1.788,A,V,0,M,131,USD,ACT365,0
1397,1000544,26-APR-2025,36,137808.88,2.712,A,V,1,A,95,USD,ACT365,0
6648,1000545,07-APR-2025,6,114683.09,0.686,Q,F,1,M,71,USD,ACT365,0
428,1000546,09-OCT-2023,3,157517.38,1.223,M,V,1,M,59,USD,ACT365,0
3434,1000547,06-NOV-2021,9,128194.27,1.587,M,V,0,M,23,USD,ACT365,0
4729,1000548,18-MAR-2022,6,160565.53,0.852,M,V,1,M,28,USD,ACT365,0
4128,1000549,29-SEP-2022,9,200757.94,1.334,M,F,1,M,113,USD,ACT365,0
5446,1000550,04-MAR-2021,48,115873.42,3.566,M,F,0,M,127,USD,ACT365,1
6425,1000551,28-NOV-2021,6,104047.8,1.896,M,F,0,M,69,USD,ACT365,0
3149,1000552,02-NOV-2020,6,139887.05,1.257,M,V,0,M,128,USD,30360,0
6625,1000553,18-DEC-2020,6,226236.03,1.12,M,V,0,M,72,USD,30360,0
2544,1000554,24-AUG-2024,9,106034.08,1.226,Q,F,1,M,74,USD,30360,0
7875,1000555,19-OCT-2020,6,212013.56,1.086,Q,F,1,M,133,USD,ACT365,0
4036,1000556,06-DEC-2022,6,154482.14,1.389,Q,F,1,M,138,USD,30360,1
5888,1000557,06-SEP-2022,24,3593.09,1.771,A,F,1,M,98,USD,30360,0
7000,1000558,15-APR-2020,6,119312.54,1.446,Q,F,0,M,87,USD,ACT365,1
6341,1000559,11-MAR-2025,6,53028.59,0.581,Q,V,0,M,128,USD,30360,0
6809,1000560,22-FEB-2026,48,38016.41,3.593,A,F,1,A,81,USD,30360,0
4292,1000561,27-DEC-2023,3,58992.25,1.291,A,F,0,M,67,USD,30360,0
348,1000562,11-MAR-2024,3,178248.63,1.242,M,F,0,M,34,USD,30360,1
3945,1000563,14-JUN-2021,3,157031.99,1.055,A,F,1,M,143,USD,ACT365,0
1452,1000564,09-APR-2025,18,134444.86,1.898,Q,F,1,A,12,USD,ACT365,0
7113,1000565,23-NOV-2024,36,124069.5,2.58,A,V,0,A,2,USD,ACT365,1
1894,1000566,26-SEP-2022,36,97599.91,2.326,Q,F,1,M,71,USD,ACT365,0
1825,1000567,28-MAY-2024,36,221698.69,2.807,A,V,1,A,10,USD,ACT365,0
1995,1000568,19-DEC-2025,3,233147.33,0.984,A,F,0,M,82,USD,ACT365,1
5140,1000569,07-OCT-2023,12,191227.23,1.763,Q,V,0,M,93,USD,ACT365,0
4570,1000570,31-MAR-2021,24,72412.02,2.031,Q,V,0,M,84,USD,ACT365,0
7590,1000571,23-JAN-2022,36,228509.09,2.776,Q,F,1,M,140,USD,ACT365,1
3330,1000572,26-FEB-2021,12,204874.28,1.541,M,F,1,M,116,USD,ACT365,0
2258,1000573,26-JAN-2022,48,31444.6,3.56,A,F,1,M,79,USD,ACT365,0
394,1000574,23-JUL-2025,48,85748.55,3.692,A,V,1,A,80,USD,ACT365,0
57,1000575,08-MAR-2021,36,82237.68,2.386,M,V,1,M,89,USD,ACT365,0
2989,1000576,27-JUL-2025,48,182646.67,3.606,M,V,1,A,130,USD,30360,0
7406,1000577,12-OCT-2021,60,131212.69,3.937,A,V,0,A,70,USD,ACT365,0
4190,1000578,12-FEB-2023,48,67087.7,3.585,Q,V,1,A,25,USD,ACT365,0
7148,1000579,20-APR-2023,24,58083.26,2.597,A,F,1,M,6,USD,30360,0
814,1000580,13-OCT-2020,12,114647.51,0.702,M,F,1,M,108,USD,30360,1
747,1000581,23-FEB-2021,12,166656.28,1.865,Q,V,1,M,50,USD,30360,0
6667,1000582,27-NOV-2021,48,127427.12,3.319,Q,F,1,M,75,USD,ACT365,1
854,1000583,16-MAY-2020,9,65627.86,0.981,M,F,0,M,130,USD,30360,0
416,1000584,16-SEP-2024,24,155186.28,1.927,A,V,1,A,135,USD,ACT365,0
3233,1000585,30-MAY-2023,18,249728.62,1.399,A,V,1,M,89,USD,ACT365,0
7398,1000586,13-APR-2025,12,44578.85,1.618,Q,F,0,M,67,USD,30360,1
5515,1000587,22-MAY-2025,18,132335.69,1.398,M,F,1,A,46,USD,ACT365,0
793,1000588,04-MAR-2022,3,94226.2,1.382,A,V,1,M,112,USD,30360,0
6697,1000589,06-FEB-2025,36,54994.76,2.962,M,V,1,A,99,USD,ACT365,0
6748,1000590,19-MAY-2020,3,218935.31,1.04,Q,V,0,M,66,USD,30360,0
6405,1000591,07-SEP-2022,3,239463.74,0.25,M,V,0,M,87,USD,30360,0
7221,1000592,27-FEB-2024,9,87873.85,0.817,A,F,1,M,126,USD,30360,0
1919,1000593,29-NOV-2022,18,87149.0,1.732,Q,F,1,M,47,USD,ACT365,0
7836,1000594,13-AUG-2024,9,23394.64,1.271,Q,F,1,M,111,USD,ACT365,0
2566,1000595,12-MAY-2025,48,154629.43,3.689,A,V,1,A,73,USD,30360,0
6416,1000596,25-AUG-2022,60,7123.07,2.981,M,V,0,A,107,USD,ACT365,1
4635,1000597,18-SEP-2021,12,124304.5,1.174,A,F,0,M,93,USD,30360,0
6236,1000598,23-AUG-2023,60,38627.23,4.293,A,F,0,A,63,USD,30360,0
5022,1000599,04-JUN-2025,3,168243.41,0.842,A,V,1,M,3,USD,ACT365,0
5140,1000600,02-MAR-2026,6,232263.07,0.956,Q,F,1,A,3,USD,ACT365,0
