composite_key,source_row_index,dest_row_index,source_column,destination_column,issue_type,severity,rule_applied,source_value_raw,source_value_transformed,dest_value_raw,dest_value_transformed,expected_dest_value,difference,timestamp,key_Customer_ID_source,key_CD_Number_source,key_Issue_Date_source
CUST006438|CD-1000092|2022-12-10,91,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST006438|CD-1000092|2022-12-10,CUST006438|CD-1000092|2022-12-10,,,,,2026-05-02T18:18:29.896605Z,CUST006438,CD-1000092,2022-12-10
CUST006733|CD-1000093|2024-06-15,92,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST006733|CD-1000093|2024-06-15,CUST006733|CD-1000093|2024-06-15,,,,,2026-05-02T18:18:29.896605Z,CUST006733,CD-1000093,2024-06-15
CUST003100|CD-1000094|2023-12-22,93,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST003100|CD-1000094|2023-12-22,CUST003100|CD-1000094|2023-12-22,,,,,2026-05-02T18:18:29.896605Z,CUST003100,CD-1000094,2023-12-22
CUST007184|CD-1000095|2022-01-19,94,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST007184|CD-1000095|2022-01-19,CUST007184|CD-1000095|2022-01-19,,,,,2026-05-02T18:18:29.896605Z,CUST007184,CD-1000095,2022-01-19
CUST002307|CD-1000096|2022-09-03,95,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST002307|CD-1000096|2022-09-03,CUST002307|CD-1000096|2022-09-03,,,,,2026-05-02T18:18:29.896605Z,CUST002307,CD-1000096,2022-09-03
CUST001917|CD-1000097|2026-01-09,96,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST001917|CD-1000097|2026-01-09,CUST001917|CD-1000097|2026-01-09,,,,,2026-05-02T18:18:29.896605Z,CUST001917,CD-1000097,2026-01-09
CUST005460|CD-1000098|2026-01-03,97,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST005460|CD-1000098|2026-01-03,CUST005460|CD-1000098|2026-01-03,,,,,2026-05-02T18:18:29.896605Z,CUST005460,CD-1000098,2026-01-03
CUST005094|CD-1000099|2020-03-22,98,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST005094|CD-1000099|2020-03-22,CUST005094|CD-1000099|2020-03-22,,,,,2026-05-02T18:18:29.896605Z,CUST005094,CD-1000099,2020-03-22
CUST001118|CD-1000100|2024-05-28,99,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST001118|CD-1000100|2024-05-28,CUST001118|CD-1000100|2024-05-28,,,,,2026-05-02T18:18:29.896605Z,CUST001118,CD-1000100,2024-05-28
CUST006662|CD-1000101|2023-01-24,100,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST006662|CD-1000101|2023-01-24,CUST006662|CD-1000101|2023-01-24,,,,,2026-05-02T18:18:29.896605Z,CUST006662,CD-1000101,2023-01-24
CUST001600|CD-1000102|2020-01-03,101,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST001600|CD-1000102|2020-01-03,CUST001600|CD-1000102|2020-01-03,,,,,2026-05-02T18:18:29.896605Z,CUST001600,CD-1000102,2020-01-03
CUST006439|CD-1000103|2023-12-17,102,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST006439|CD-1000103|2023-12-17,CUST006439|CD-1000103|2023-12-17,,,,,2026-05-02T18:18:29.896605Z,CUST006439,CD-1000103,2023-12-17
CUST000059|CD-1000104|2020-02-23,103,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST000059|CD-1000104|2020-02-23,CUST000059|CD-1000104|2020-02-23,,,,,2026-05-02T18:18:29.896605Z,CUST000059,CD-1000104,2020-02-23
CUST006374|CD-1000105|2021-12-28,104,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST006374|CD-1000105|2021-12-28,CUST006374|CD-1000105|2021-12-28,,,,,2026-05-02T18:18:29.896605Z,CUST006374,CD-1000105,2021-12-28
CUST006295|CD-1000106|2024-04-23,105,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST006295|CD-1000106|2024-04-23,CUST006295|CD-1000106|2024-04-23,,,,,2026-05-02T18:18:29.896605Z,CUST006295,CD-1000106,2024-04-23
CUST006243|CD-1000107|2025-01-27,106,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST006243|CD-1000107|2025-01-27,CUST006243|CD-1000107|2025-01-27,,,,,2026-05-02T18:18:29.896605Z,CUST006243,CD-1000107,2025-01-27
CUST005319|CD-1000108|2022-07-30,107,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST005319|CD-1000108|2022-07-30,CUST005319|CD-1000108|2022-07-30,,,,,2026-05-02T18:18:29.896605Z,CUST005319,CD-1000108,2022-07-30
CUST003773|CD-1000109|2025-01-18,108,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST003773|CD-1000109|2025-01-18,CUST003773|CD-1000109|2025-01-18,,,,,2026-05-02T18:18:29.896605Z,CUST003773,CD-1000109,2025-01-18
CUST005641|CD-1000110|2025-03-29,109,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST005641|CD-1000110|2025-03-29,CUST005641|CD-1000110|2025-03-29,,,,,2026-05-02T18:18:29.896605Z,CUST005641,CD-1000110,2025-03-29
CUST002217|CD-1000111|2022-10-17,110,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST002217|CD-1000111|2022-10-17,CUST002217|CD-1000111|2022-10-17,,,,,2026-05-02T18:18:29.896605Z,CUST002217,CD-1000111,2022-10-17
CUST006246|CD-1000112|2021-01-29,111,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST006246|CD-1000112|2021-01-29,CUST006246|CD-1000112|2021-01-29,,,,,2026-05-02T18:18:29.896605Z,CUST006246,CD-1000112,2021-01-29
CUST004445|CD-1000113|2024-02-12,112,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST004445|CD-1000113|2024-02-12,CUST004445|CD-1000113|2024-02-12,,,,,2026-05-02T18:18:29.896605Z,CUST004445,CD-1000113,2024-02-12
CUST003671|CD-1000114|2020-02-01,113,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST003671|CD-1000114|2020-02-01,CUST003671|CD-1000114|2020-02-01,,,,,2026-05-02T18:18:29.896605Z,CUST003671,CD-1000114,2020-02-01
CUST004045|CD-1000115|2025-07-30,114,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST004045|CD-1000115|2025-07-30,CUST004045|CD-1000115|2025-07-30,,,,,2026-05-02T18:18:29.896605Z,CUST004045,CD-1000115,2025-07-30
CUST004550|CD-1000116|2022-06-04,115,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST004550|CD-1000116|2022-06-04,CUST004550|CD-1000116|2022-06-04,,,,,2026-05-02T18:18:29.896605Z,CUST004550,CD-1000116,2022-06-04
CUST000299|CD-1000117|2024-09-29,116,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST000299|CD-1000117|2024-09-29,CUST000299|CD-1000117|2024-09-29,,,,,2026-05-02T18:18:29.896605Z,CUST000299,CD-1000117,2024-09-29
CUST001119|CD-1000118|2024-08-05,117,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST001119|CD-1000118|2024-08-05,CUST001119|CD-1000118|2024-08-05,,,,,2026-05-02T18:18:29.896605Z,CUST001119,CD-1000118,2024-08-05
CUST001964|CD-1000119|2022-12-14,118,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST001964|CD-1000119|2022-12-14,CUST001964|CD-1000119|2022-12-14,,,,,2026-05-02T18:18:29.896605Z,CUST001964,CD-1000119,2022-12-14
CUST000917|CD-1000120|2026-01-25,119,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST000917|CD-1000120|2026-01-25,CUST000917|CD-1000120|2026-01-25,,,,,2026-05-02T18:18:29.896605Z,CUST000917,CD-1000120,2026-01-25
CUST003517|CD-1000121|2024-12-21,120,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST003517|CD-1000121|2024-12-21,CUST003517|CD-1000121|2024-12-21,,,,,2026-05-02T18:18:29.896605Z,CUST003517,CD-1000121,2024-12-21
CUST005347|CD-1000122|2025-07-08,121,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST005347|CD-1000122|2025-07-08,CUST005347|CD-1000122|2025-07-08,,,,,2026-05-02T18:18:29.896605Z,CUST005347,CD-1000122,2025-07-08
CUST005235|CD-1000123|2020-08-02,122,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST005235|CD-1000123|2020-08-02,CUST005235|CD-1000123|2020-08-02,,,,,2026-05-02T18:18:29.896605Z,CUST005235,CD-1000123,2020-08-02
CUST003769|CD-1000124|2023-01-09,123,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST003769|CD-1000124|2023-01-09,CUST003769|CD-1000124|2023-01-09,,,,,2026-05-02T18:18:29.896605Z,CUST003769,CD-1000124,2023-01-09
CUST006840|CD-1000125|2025-12-11,124,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST006840|CD-1000125|2025-12-11,CUST006840|CD-1000125|2025-12-11,,,,,2026-05-02T18:18:29.896605Z,CUST006840,CD-1000125,2025-12-11
CUST004522|CD-1000126|2025-01-28,125,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST004522|CD-1000126|2025-01-28,CUST004522|CD-1000126|2025-01-28,,,,,2026-05-02T18:18:29.896605Z,CUST004522,CD-1000126,2025-01-28
CUST000634|CD-1000127|2022-11-01,126,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST000634|CD-1000127|2022-11-01,CUST000634|CD-1000127|2022-11-01,,,,,2026-05-02T18:18:29.896605Z,CUST000634,CD-1000127,2022-11-01
CUST006120|CD-1000128|2020-06-09,127,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST006120|CD-1000128|2020-06-09,CUST006120|CD-1000128|2020-06-09,,,,,2026-05-02T18:18:29.896605Z,CUST006120,CD-1000128,2020-06-09
CUST004597|CD-1000129|2021-10-05,128,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST004597|CD-1000129|2021-10-05,CUST004597|CD-1000129|2021-10-05,,,,,2026-05-02T18:18:29.896605Z,CUST004597,CD-1000129,2021-10-05
CUST005078|CD-1000130|2023-07-29,129,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST005078|CD-1000130|2023-07-29,CUST005078|CD-1000130|2023-07-29,,,,,2026-05-02T18:18:29.896605Z,CUST005078,CD-1000130,2023-07-29
CUST004523|CD-1000131|2024-01-04,130,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST004523|CD-1000131|2024-01-04,CUST004523|CD-1000131|2024-01-04,,,,,2026-05-02T18:18:29.896605Z,CUST004523,CD-1000131,2024-01-04
CUST004429|CD-1000132|2025-10-09,131,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST004429|CD-1000132|2025-10-09,CUST004429|CD-1000132|2025-10-09,,,,,2026-05-02T18:18:29.896605Z,CUST004429,CD-1000132,2025-10-09
CUST000725|CD-1000133|2020-07-30,132,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST000725|CD-1000133|2020-07-30,CUST000725|CD-1000133|2020-07-30,,,,,2026-05-02T18:18:29.896605Z,CUST000725,CD-1000133,2020-07-30
CUST004474|CD-1000134|2022-06-23,133,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST004474|CD-1000134|2022-06-23,CUST004474|CD-1000134|2022-06-23,,,,,2026-05-02T18:18:29.896605Z,CUST004474,CD-1000134,2022-06-23
CUST006359|CD-1000135|2021-09-12,134,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST006359|CD-1000135|2021-09-12,CUST006359|CD-1000135|2021-09-12,,,,,2026-05-02T18:18:29.896605Z,CUST006359,CD-1000135,2021-09-12
CUST002432|CD-1000136|2025-12-29,135,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST002432|CD-1000136|2025-12-29,CUST002432|CD-1000136|2025-12-29,,,,,2026-05-02T18:18:29.896605Z,CUST002432,CD-1000136,2025-12-29
CUST004823|CD-1000137|2021-01-13,136,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST004823|CD-1000137|2021-01-13,CUST004823|CD-1000137|2021-01-13,,,,,2026-05-02T18:18:29.896605Z,CUST004823,CD-1000137,2021-01-13
CUST000247|CD-1000138|2021-05-18,137,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST000247|CD-1000138|2021-05-18,CUST000247|CD-1000138|2021-05-18,,,,,2026-05-02T18:18:29.896605Z,CUST000247,CD-1000138,2021-05-18
CUST002780|CD-1000139|2021-11-10,138,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST002780|CD-1000139|2021-11-10,CUST002780|CD-1000139|2021-11-10,,,,,2026-05-02T18:18:29.896605Z,CUST002780,CD-1000139,2021-11-10
CUST003494|CD-1000140|2020-08-28,139,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST003494|CD-1000140|2020-08-28,CUST003494|CD-1000140|2020-08-28,,,,,2026-05-02T18:18:29.896605Z,CUST003494,CD-1000140,2020-08-28
CUST007861|CD-1000141|2024-01-07,140,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST007861|CD-1000141|2024-01-07,CUST007861|CD-1000141|2024-01-07,,,,,2026-05-02T18:18:29.896605Z,CUST007861,CD-1000141,2024-01-07
CUST001717|CD-1000142|2023-04-11,141,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST001717|CD-1000142|2023-04-11,CUST001717|CD-1000142|2023-04-11,,,,,2026-05-02T18:18:29.896605Z,CUST001717,CD-1000142,2023-04-11
CUST002213|CD-1000143|2023-06-26,142,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST002213|CD-1000143|2023-06-26,CUST002213|CD-1000143|2023-06-26,,,,,2026-05-02T18:18:29.896605Z,CUST002213,CD-1000143,2023-06-26
CUST003268|CD-1000144|2025-08-31,143,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST003268|CD-1000144|2025-08-31,CUST003268|CD-1000144|2025-08-31,,,,,2026-05-02T18:18:29.896605Z,CUST003268,CD-1000144,2025-08-31
CUST007941|CD-1000145|2022-09-14,144,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST007941|CD-1000145|2022-09-14,CUST007941|CD-1000145|2022-09-14,,,,,2026-05-02T18:18:29.896605Z,CUST007941,CD-1000145,2022-09-14
CUST006827|CD-1000146|2021-12-11,145,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST006827|CD-1000146|2021-12-11,CUST006827|CD-1000146|2021-12-11,,,,,2026-05-02T18:18:29.896605Z,CUST006827,CD-1000146,2021-12-11
CUST000278|CD-1000147|2022-05-06,146,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST000278|CD-1000147|2022-05-06,CUST000278|CD-1000147|2022-05-06,,,,,2026-05-02T18:18:29.896605Z,CUST000278,CD-1000147,2022-05-06
CUST001872|CD-1000148|2024-12-30,147,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST001872|CD-1000148|2024-12-30,CUST001872|CD-1000148|2024-12-30,,,,,2026-05-02T18:18:29.896605Z,CUST001872,CD-1000148,2024-12-30
CUST006573|CD-1000149|2023-04-20,148,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST006573|CD-1000149|2023-04-20,CUST006573|CD-1000149|2023-04-20,,,,,2026-05-02T18:18:29.896605Z,CUST006573,CD-1000149,2023-04-20
CUST000467|CD-1000150|2021-01-20,149,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST000467|CD-1000150|2021-01-20,CUST000467|CD-1000150|2021-01-20,,,,,2026-05-02T18:18:29.896605Z,CUST000467,CD-1000150,2021-01-20
CUST006845|CD-1000151|2024-04-22,150,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST006845|CD-1000151|2024-04-22,CUST006845|CD-1000151|2024-04-22,,,,,2026-05-02T18:18:29.896605Z,CUST006845,CD-1000151,2024-04-22
CUST002251|CD-1000152|2024-08-27,151,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST002251|CD-1000152|2024-08-27,CUST002251|CD-1000152|2024-08-27,,,,,2026-05-02T18:18:29.896605Z,CUST002251,CD-1000152,2024-08-27
CUST007341|CD-1000153|2021-07-24,152,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST007341|CD-1000153|2021-07-24,CUST007341|CD-1000153|2021-07-24,,,,,2026-05-02T18:18:29.896605Z,CUST007341,CD-1000153,2021-07-24
CUST002349|CD-1000154|2023-06-24,153,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST002349|CD-1000154|2023-06-24,CUST002349|CD-1000154|2023-06-24,,,,,2026-05-02T18:18:29.896605Z,CUST002349,CD-1000154,2023-06-24
CUST003475|CD-1000155|2023-07-09,154,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST003475|CD-1000155|2023-07-09,CUST003475|CD-1000155|2023-07-09,,,,,2026-05-02T18:18:29.896605Z,CUST003475,CD-1000155,2023-07-09
CUST005295|CD-1000156|2021-02-03,155,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST005295|CD-1000156|2021-02-03,CUST005295|CD-1000156|2021-02-03,,,,,2026-05-02T18:18:29.896605Z,CUST005295,CD-1000156,2021-02-03
CUST001011|CD-1000157|2020-01-21,156,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST001011|CD-1000157|2020-01-21,CUST001011|CD-1000157|2020-01-21,,,,,2026-05-02T18:18:29.896605Z,CUST001011,CD-1000157,2020-01-21
CUST004456|CD-1000158|2024-06-25,157,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST004456|CD-1000158|2024-06-25,CUST004456|CD-1000158|2024-06-25,,,,,2026-05-02T18:18:29.896605Z,CUST004456,CD-1000158,2024-06-25
CUST004040|CD-1000159|2023-11-04,158,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST004040|CD-1000159|2023-11-04,CUST004040|CD-1000159|2023-11-04,,,,,2026-05-02T18:18:29.896605Z,CUST004040,CD-1000159,2023-11-04
CUST006271|CD-1000160|2024-06-16,159,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST006271|CD-1000160|2024-06-16,CUST006271|CD-1000160|2024-06-16,,,,,2026-05-02T18:18:29.896605Z,CUST006271,CD-1000160,2024-06-16
CUST007968|CD-1000161|2022-05-10,160,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST007968|CD-1000161|2022-05-10,CUST007968|CD-1000161|2022-05-10,,,,,2026-05-02T18:18:29.896605Z,CUST007968,CD-1000161,2022-05-10
CUST005314|CD-1000162|2023-03-21,161,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST005314|CD-1000162|2023-03-21,CUST005314|CD-1000162|2023-03-21,,,,,2026-05-02T18:18:29.896605Z,CUST005314,CD-1000162,2023-03-21
CUST003274|CD-1000163|2026-02-17,162,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST003274|CD-1000163|2026-02-17,CUST003274|CD-1000163|2026-02-17,,,,,2026-05-02T18:18:29.896605Z,CUST003274,CD-1000163,2026-02-17
CUST003251|CD-1000164|2021-05-29,163,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST003251|CD-1000164|2021-05-29,CUST003251|CD-1000164|2021-05-29,,,,,2026-05-02T18:18:29.896605Z,CUST003251,CD-1000164,2021-05-29
CUST003344|CD-1000165|2024-01-29,164,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST003344|CD-1000165|2024-01-29,CUST003344|CD-1000165|2024-01-29,,,,,2026-05-02T18:18:29.896605Z,CUST003344,CD-1000165,2024-01-29
CUST006512|CD-1000166|2020-10-28,165,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST006512|CD-1000166|2020-10-28,CUST006512|CD-1000166|2020-10-28,,,,,2026-05-02T18:18:29.896605Z,CUST006512,CD-1000166,2020-10-28
CUST002570|CD-1000167|2020-05-29,166,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST002570|CD-1000167|2020-05-29,CUST002570|CD-1000167|2020-05-29,,,,,2026-05-02T18:18:29.896605Z,CUST002570,CD-1000167,2020-05-29
CUST001336|CD-1000168|2025-12-23,167,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST001336|CD-1000168|2025-12-23,CUST001336|CD-1000168|2025-12-23,,,,,2026-05-02T18:18:29.896605Z,CUST001336,CD-1000168,2025-12-23
CUST002674|CD-1000169|2020-10-23,168,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST002674|CD-1000169|2020-10-23,CUST002674|CD-1000169|2020-10-23,,,,,2026-05-02T18:18:29.896605Z,CUST002674,CD-1000169,2020-10-23
CUST000182|CD-1000170|2024-02-04,169,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST000182|CD-1000170|2024-02-04,CUST000182|CD-1000170|2024-02-04,,,,,2026-05-02T18:18:29.896605Z,CUST000182,CD-1000170,2024-02-04
CUST000850|CD-1000171|2023-03-18,170,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST000850|CD-1000171|2023-03-18,CUST000850|CD-1000171|2023-03-18,,,,,2026-05-02T18:18:29.896605Z,CUST000850,CD-1000171,2023-03-18
CUST000721|CD-1000172|2025-01-19,171,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST000721|CD-1000172|2025-01-19,CUST000721|CD-1000172|2025-01-19,,,,,2026-05-02T18:18:29.896605Z,CUST000721,CD-1000172,2025-01-19
CUST006172|CD-1000173|2023-05-31,172,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST006172|CD-1000173|2023-05-31,CUST006172|CD-1000173|2023-05-31,,,,,2026-05-02T18:18:29.896605Z,CUST006172,CD-1000173,2023-05-31
CUST005779|CD-1000174|2024-05-08,173,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST005779|CD-1000174|2024-05-08,CUST005779|CD-1000174|2024-05-08,,,,,2026-05-02T18:18:29.896605Z,CUST005779,CD-1000174,2024-05-08
CUST005574|CD-1000175|2025-08-01,174,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST005574|CD-1000175|2025-08-01,CUST005574|CD-1000175|2025-08-01,,,,,2026-05-02T18:18:29.896605Z,CUST005574,CD-1000175,2025-08-01
CUST003695|CD-1000176|2025-03-07,175,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST003695|CD-1000176|2025-03-07,CUST003695|CD-1000176|2025-03-07,,,,,2026-05-02T18:18:29.896605Z,CUST003695,CD-1000176,2025-03-07
CUST005736|CD-1000177|2024-07-04,176,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST005736|CD-1000177|2024-07-04,CUST005736|CD-1000177|2024-07-04,,,,,2026-05-02T18:18:29.896605Z,CUST005736,CD-1000177,2024-07-04
CUST001291|CD-1000178|2021-01-05,177,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST001291|CD-1000178|2021-01-05,CUST001291|CD-1000178|2021-01-05,,,,,2026-05-02T18:18:29.896605Z,CUST001291,CD-1000178,2021-01-05
CUST007205|CD-1000179|2021-01-21,178,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST007205|CD-1000179|2021-01-21,CUST007205|CD-1000179|2021-01-21,,,,,2026-05-02T18:18:29.896605Z,CUST007205,CD-1000179,2021-01-21
CUST004008|CD-1000180|2023-02-07,179,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST004008|CD-1000180|2023-02-07,CUST004008|CD-1000180|2023-02-07,,,,,2026-05-02T18:18:29.896605Z,CUST004008,CD-1000180,2023-02-07
CUST007504|CD-1000181|2024-02-11,180,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST007504|CD-1000181|2024-02-11,CUST007504|CD-1000181|2024-02-11,,,,,2026-05-02T18:18:29.896605Z,CUST007504,CD-1000181,2024-02-11
CUST001219|CD-1000182|2024-03-01,181,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST001219|CD-1000182|2024-03-01,CUST001219|CD-1000182|2024-03-01,,,,,2026-05-02T18:18:29.896605Z,CUST001219,CD-1000182,2024-03-01
CUST003979|CD-1000183|2024-11-29,182,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST003979|CD-1000183|2024-11-29,CUST003979|CD-1000183|2024-11-29,,,,,2026-05-02T18:18:29.896605Z,CUST003979,CD-1000183,2024-11-29
