Customer_ID,CD_Number,Issue_Date,Term_Months,Principal_Amount,Interest_Rate,Interest_Payout_Frequency,Rate_Type,Auto_Renew,Status,Branch_Code,Currency,Interest_Accrual_Method,Brokered_Flag
CUST002712,CD-1000199,2022-06-14,3,115055.35,0.694,QUARTERLY,FIXED,YES,MATURED,BR-110,USD,30_360,NO
CUST007695,CD-1000200,2021-06-14,12,50570.58,1.063,MONTHLY,FIXED,YES,MATURED,BR-098,USD,30_360,NO
CUST002930,CD-1000201,2022-10-25,9,199876.75,1.236,QUARTERLY,VARIABLE,YES,MATURED,BR-073,USD,30_360,YES
CUST007268,CD-1000202,2026-02-01,3,119621.96,0.769,QUARTERLY,VARIABLE,YES,ACTIVE,BR-129,USD,30_360,NO
CUST003961,CD-1000203,2024-10-06,48,241873.87,2.877,AT_MATURITY,FIXED,YES,ACTIVE,BR-120,USD,30_360,YES
CUST005597,CD-1000204,2024-10-24,60,38756.96,3.899,QUARTERLY,FIXED,YES,ACTIVE,BR-016,USD,30_360,NO
CUST003659,CD-1000205,2022-08-20,9,89173.18,1.055,AT_MATURITY,FIXED,YES,MATURED,BR-090,USD,30_360,NO
CUST002127,CD-1000206,2025-11-06,9,184018.99,1.374,QUARTERLY,FIXED,YES,ACTIVE,BR-020,USD,30_360,YES
CUST006114,CD-1000207,2025-09-29,36,143284.26,2.847,QUARTERLY,VARIABLE,YES,ACTIVE,BR-146,USD,30_360,YES
CUST007753,CD-1000208,2025-01-13,60,108602.13,4.47,AT_MATURITY,VARIABLE,YES,ACTIVE,BR-090,USD,30_360,NO
CUST002108,CD-1000209,2025-01-31,9,175551.83,1.507,QUARTERLY,VARIABLE,YES,MATURED,BR-140,USD,30_360,NO
CUST006230,CD-1000210,2024-01-26,36,183471.09,2.339,QUARTERLY,VARIABLE,NO,ACTIVE,BR-073,USD,30_360,NO
CUST002089,CD-1000211,2020-08-05,3,144536.1,0.25,QUARTERLY,VARIABLE,YES,MATURED,BR-080,USD,ACT_365,NO
CUST005735,CD-1000212,2021-10-11,24,80116.3,1.548,QUARTERLY,FIXED,YES,MATURED,BR-053,USD,ACT_365,YES
CUST006312,CD-1000213,2024-10-19,60,154880.48,3.824,MONTHLY,FIXED,YES,ACTIVE,BR-086,USD,30_360,NO
CUST003595,CD-1000214,2022-01-15,18,136538.0,1.197,MONTHLY,VARIABLE,YES,MATURED,BR-015,USD,ACT_365,NO
CUST005895,CD-1000215,2021-01-28,24,199515.17,1.864,QUARTERLY,FIXED,YES,MATURED,BR-030,USD,ACT_365,NO
CUST002178,CD-1000216,2025-11-30,36,163537.73,2.731,AT_MATURITY,VARIABLE,YES,ACTIVE,BR-092,USD,30_360,NO
CUST000634,CD-1000217,2023-01-18,24,124444.55,1.883,MONTHLY,FIXED,YES,MATURED,BR-027,USD,ACT_365,NO
CUST000772,CD-1000218,2025-05-17,36,5166.82,2.818,QUARTERLY,FIXED,NO,ACTIVE,BR-024,USD,30_360,NO
CUST003576,CD-1000219,2021-10-10,48,42151.61,3.147,AT_MATURITY,VARIABLE,YES,MATURED,BR-099,USD,ACT_365,NO
CUST007220,CD-1000220,2022-03-30,3,84480.28,0.693,MONTHLY,VARIABLE,NO,MATURED,BR-073,USD,ACT_365,NO
CUST001021,CD-1000221,2022-02-22,48,150543.97,3.958,AT_MATURITY,FIXED,YES,MATURED,BR-011,USD,30_360,NO
CUST003646,CD-1000222,2022-05-01,60,198193.51,3.988,QUARTERLY,VARIABLE,YES,ACTIVE,BR-085,USD,30_360,NO
CUST005632,CD-1000223,2022-09-25,60,240008.55,4.039,AT_MATURITY,FIXED,YES,ACTIVE,BR-074,USD,30_360,NO
CUST001619,CD-1000224,2021-11-10,12,150151.45,1.735,MONTHLY,FIXED,YES,MATURED,BR-124,USD,30_360,NO
CUST005773,CD-1000225,2025-01-31,24,182346.58,2.387,AT_MATURITY,VARIABLE,NO,ACTIVE,BR-039,USD,30_360,NO
CUST002448,CD-1000226,2022-01-13,12,155549.58,1.312,QUARTERLY,FIXED,YES,MATURED,BR-135,USD,30_360,NO
CUST006469,CD-1000227,2022-10-04,48,107854.29,3.726,QUARTERLY,FIXED,YES,ACTIVE,BR-057,USD,ACT_365,NO
CUST004634,CD-1000228,2025-05-17,12,152614.33,1.283,MONTHLY,FIXED,NO,ACTIVE,BR-107,USD,ACT_365,NO
CUST004375,CD-1000229,2022-09-24,9,100467.91,1.636,AT_MATURITY,FIXED,YES,MATURED,BR-049,USD,30_360,NO
CUST001415,CD-1000230,2020-01-24,36,113683.03,2.288,QUARTERLY,FIXED,YES,MATURED,BR-140,USD,30_360,NO
CUST003706,CD-1000231,2020-01-02,3,227795.47,0.853,AT_MATURITY,FIXED,NO,MATURED,BR-035,USD,ACT_365,NO
CUST006853,CD-1000232,2022-09-21,12,141182.99,1.518,MONTHLY,VARIABLE,YES,MATURED,BR-129,USD,30_360,NO
CUST000157,CD-1000233,2024-01-19,6,25552.53,1.246,AT_MATURITY,VARIABLE,YES,MATURED,BR-055,USD,30_360,YES
CUST006068,CD-1000234,2025-11-20,12,131179.54,1.145,MONTHLY,FIXED,YES,ACTIVE,BR-039,USD,30_360,NO
CUST003942,CD-1000235,2020-10-25,18,238338.42,1.183,MONTHLY,FIXED,NO,MATURED,BR-047,USD,30_360,NO
CUST005755,CD-1000236,2023-05-22,3,25460.7,1.121,QUARTERLY,FIXED,NO,MATURED,BR-101,USD,30_360,NO
CUST005306,CD-1000237,2021-10-21,48,242811.23,3.288,MONTHLY,VARIABLE,NO,MATURED,BR-075,USD,ACT_365,NO
CUST003457,CD-1000238,2022-10-24,12,246916.27,1.303,AT_MATURITY,FIXED,YES,MATURED,BR-140,USD,30_360,NO
CUST002470,CD-1000239,2022-10-06,12,140397.93,2.019,AT_MATURITY,FIXED,YES,MATURED,BR-073,USD,30_360,NO
CUST005018,CD-1000240,2021-12-13,6,83443.46,1.017,QUARTERLY,VARIABLE,YES,MATURED,BR-146,USD,30_360,NO
CUST001122,CD-1000241,2020-02-11,60,2654.35,3.819,QUARTERLY,FIXED,NO,MATURED,BR-009,USD,30_360,NO
CUST004673,CD-1000242,2020-06-17,48,4368.5,2.73,MONTHLY,FIXED,NO,MATURED,BR-054,USD,30_360,NO
CUST000758,CD-1000243,2023-04-06,18,97329.8,1.381,MONTHLY,FIXED,NO,MATURED,BR-019,USD,ACT_365,NO
CUST005199,CD-1000244,2021-05-27,12,195876.41,1.747,QUARTERLY,VARIABLE,YES,MATURED,BR-018,USD,30_360,NO
CUST005030,CD-1000245,2022-01-15,18,235622.19,1.506,AT_MATURITY,VARIABLE,YES,MATURED,BR-098,USD,ACT_365,NO
CUST000676,CD-1000246,2020-07-25,60,39117.19,4.22,QUARTERLY,VARIABLE,YES,MATURED,BR-072,USD,ACT_365,YES
CUST006060,CD-1000247,2020-04-23,6,122194.28,0.668,AT_MATURITY,VARIABLE,NO,MATURED,BR-021,USD,ACT_365,NO
CUST003327,CD-1000248,2020-10-16,36,125680.55,2.416,QUARTERLY,FIXED,YES,MATURED,BR-132,USD,ACT_365,NO
CUST006295,CD-1000249,2022-05-10,60,95385.69,3.687,AT_MATURITY,VARIABLE,YES,ACTIVE,BR-094,USD,30_360,NO
CUST000333,CD-1000250,2021-01-07,36,135219.04,2.887,MONTHLY,FIXED,YES,MATURED,BR-091,USD,ACT_365,NO
CUST001436,CD-1000251,2021-06-11,48,231293.05,3.286,AT_MATURITY,VARIABLE,YES,MATURED,BR-012,USD,ACT_365,NO
CUST003952,CD-1000252,2021-11-19,60,109913.02,3.611,QUARTERLY,VARIABLE,YES,ACTIVE,BR-086,USD,30_360,NO
CUST001506,CD-1000253,2021-10-26,3,34876.04,1.21,AT_MATURITY,FIXED,YES,MATURED,BR-093,USD,30_360,NO
CUST002639,CD-1000254,2020-01-26,9,166529.67,1.453,MONTHLY,FIXED,YES,MATURED,BR-008,USD,ACT_365,YES
CUST005285,CD-1000255,2020-09-24,6,8327.94,1.239,MONTHLY,FIXED,NO,MATURED,BR-082,USD,ACT_365,NO
CUST001157,CD-1000256,2025-12-07,24,235058.76,2.183,MONTHLY,VARIABLE,NO,ACTIVE,BR-078,USD,30_360,NO
CUST005421,CD-1000257,2024-03-03,12,235001.97,1.141,QUARTERLY,VARIABLE,YES,MATURED,BR-002,USD,ACT_365,NO
CUST000828,CD-1000258,2020-10-09,3,23489.58,1.401,AT_MATURITY,FIXED,YES,MATURED,BR-097,USD,ACT_365,NO
CUST001402,CD-1000259,2021-10-09,24,137946.27,2.045,AT_MATURITY,VARIABLE,YES,MATURED,BR-056,USD,ACT_365,NO
CUST004701,CD-1000260,2022-05-23,3,199448.9,1.054,MONTHLY,FIXED,YES,MATURED,BR-054,USD,30_360,NO
CUST006348,CD-1000261,2025-08-27,12,116412.33,1.574,QUARTERLY,VARIABLE,NO,ACTIVE,BR-061,USD,ACT_365,NO
CUST001365,CD-1000262,2025-06-29,12,119953.52,1.109,AT_MATURITY,FIXED,NO,ACTIVE,BR-072,USD,ACT_365,NO
CUST002400,CD-1000263,2024-10-23,60,242564.9,4.664,AT_MATURITY,VARIABLE,YES,ACTIVE,BR-100,USD,30_360,NO
CUST007401,CD-1000264,2020-08-31,36,58011.77,2.711,QUARTERLY,FIXED,NO,MATURED,BR-018,USD,ACT_365,YES
CUST007917,CD-1000265,2023-01-23,24,131814.39,2.092,QUARTERLY,VARIABLE,YES,MATURED,BR-028,USD,30_360,YES
CUST004648,CD-1000266,2023-01-08,48,29184.56,3.216,MONTHLY,FIXED,YES,ACTIVE,BR-102,USD,30_360,NO
CUST003576,CD-1000267,2023-12-25,6,75958.82,1.522,MONTHLY,FIXED,YES,MATURED,BR-109,USD,30_360,NO
CUST002775,CD-1000268,2025-04-10,9,212800.65,1.697,QUARTERLY,FIXED,YES,MATURED,BR-136,USD,30_360,YES
CUST004900,CD-1000269,2022-01-02,36,179253.94,2.775,QUARTERLY,VARIABLE,YES,MATURED,BR-067,USD,ACT_365,NO
CUST004727,CD-1000270,2023-06-24,36,153194.94,2.207,MONTHLY,FIXED,YES,ACTIVE,BR-068,USD,ACT_365,NO
CUST002358,CD-1000271,2021-08-24,3,28915.2,0.902,MONTHLY,VARIABLE,YES,MATURED,BR-044,USD,30_360,NO
CUST000183,CD-1000272,2021-04-24,9,212749.29,1.257,AT_MATURITY,FIXED,YES,MATURED,BR-061,USD,30_360,NO
CUST001212,CD-1000273,2021-12-15,9,74878.27,1.122,AT_MATURITY,VARIABLE,YES,MATURED,BR-031,USD,30_360,NO
CUST007668,CD-1000274,2024-08-04,3,133978.22,0.616,MONTHLY,FIXED,YES,MATURED,BR-027,USD,ACT_365,NO
CUST003345,CD-1000275,2022-09-25,24,58751.94,1.536,QUARTERLY,VARIABLE,YES,MATURED,BR-081,USD,30_360,NO
CUST003858,CD-1000276,2024-04-03,3,130423.77,1.475,AT_MATURITY,FIXED,NO,MATURED,BR-041,USD,30_360,YES
CUST003737,CD-1000277,2024-04-25,48,140753.81,3.62,QUARTERLY,FIXED,YES,ACTIVE,BR-052,USD,30_360,NO
CUST006262,CD-1000278,2022-04-06,24,85446.88,2.092,AT_MATURITY,VARIABLE,YES,MATURED,BR-138,USD,ACT_365,NO
CUST000520,CD-1000279,2025-12-18,36,126727.45,2.493,QUARTERLY,FIXED,YES,ACTIVE,BR-108,USD,ACT_365,NO
CUST000662,CD-1000280,2020-04-15,18,101810.07,1.886,MONTHLY,FIXED,YES,MATURED,BR-143,USD,30_360,NO
CUST002207,CD-1000281,2025-08-07,60,174525.1,4.071,QUARTERLY,FIXED,NO,ACTIVE,BR-058,USD,ACT_365,NO
CUST003893,CD-1000282,2020-01-18,9,136200.89,1.14,AT_MATURITY,VARIABLE,YES,MATURED,BR-118,USD,ACT_365,NO
CUST005369,CD-1000283,2022-05-22,24,219579.99,2.216,AT_MATURITY,FIXED,NO,MATURED,BR-033,USD,ACT_365,YES
CUST003926,CD-1000284,2025-02-25,3,12885.67,1.139,QUARTERLY,VARIABLE,YES,MATURED,BR-047,USD,30_360,NO
CUST003529,CD-1000285,2024-04-09,48,7146.35,3.601,QUARTERLY,VARIABLE,YES,ACTIVE,BR-061,USD,30_360,NO
CUST007502,CD-1000286,2022-01-03,24,47543.06,1.769,AT_MATURITY,VARIABLE,YES,MATURED,BR-049,USD,30_360,NO
CUST001288,CD-1000287,2025-07-13,6,30084.86,1.271,MONTHLY,FIXED,YES,MATURED,BR-095,USD,ACT_365,NO
CUST004574,CD-1000288,2020-11-10,48,131711.0,3.772,QUARTERLY,VARIABLE,YES,MATURED,BR-070,USD,30_360,NO
CUST004338,CD-1000289,2024-03-09,60,50433.45,4.104,AT_MATURITY,FIXED,YES,ACTIVE,BR-110,USD,30_360,NO
CUST003788,CD-1000290,2023-03-28,3,4504.13,1.733,MONTHLY,FIXED,YES,MATURED,BR-100,USD,30_360,NO
CUST006460,CD-1000291,2021-04-17,48,71014.2,3.297,QUARTERLY,VARIABLE,YES,MATURED,BR-115,USD,30_360,NO
CUST002136,CD-1000292,2025-10-01,36,127546.16,2.119,AT_MATURITY,FIXED,YES,ACTIVE,BR-096,USD,30_360,NO
CUST007630,CD-1000293,2024-10-12,12,178706.66,1.143,AT_MATURITY,VARIABLE,NO,MATURED,BR-043,USD,30_360,NO
CUST002653,CD-1000294,2020-01-20,24,109879.5,1.846,QUARTERLY,VARIABLE,NO,MATURED,BR-080,USD,30_360,YES
CUST004360,CD-1000295,2020-07-17,48,240697.22,3.556,MONTHLY,VARIABLE,YES,MATURED,BR-138,USD,30_360,NO
CUST004165,CD-1000296,2020-05-08,18,50263.44,2.051,AT_MATURITY,VARIABLE,NO,MATURED,BR-009,USD,30_360,NO
CUST006798,CD-1000297,2022-08-05,24,128758.47,2.128,AT_MATURITY,VARIABLE,YES,MATURED,BR-101,USD,30_360,NO
CUST003511,CD-1000298,2022-08-09,3,63669.34,1.062,QUARTERLY,VARIABLE,YES,MATURED,BR-030,USD,ACT_365,NO
CUST002277,CD-1000299,2024-07-09,60,201763.64,4.67,AT_MATURITY,FIXED,NO,ACTIVE,BR-041,USD,ACT_365,YES
CUST000173,CD-1000300,2024-03-21,60,47345.74,3.709,QUARTERLY,FIXED,YES,ACTIVE,BR-146,USD,ACT_365,NO
CUST002910,CD-1000301,2020-02-04,6,240419.47,1.094,AT_MATURITY,FIXED,YES,MATURED,BR-063,USD,30_360,NO
CUST006610,CD-1000302,2022-12-21,18,179293.32,1.602,AT_MATURITY,VARIABLE,NO,MATURED,BR-137,USD,ACT_365,NO
CUST000080,CD-1000303,2024-11-25,9,139437.84,0.869,QUARTERLY,VARIABLE,NO,MATURED,BR-018,USD,30_360,NO
CUST007169,CD-1000304,2025-08-09,12,133320.84,0.731,QUARTERLY,FIXED,YES,ACTIVE,BR-128,USD,ACT_365,NO
CUST004343,CD-1000305,2021-10-28,9,90936.32,1.734,AT_MATURITY,VARIABLE,YES,MATURED,BR-039,USD,30_360,NO
CUST001122,CD-1000306,2020-04-10,48,5746.0,3.093,AT_MATURITY,FIXED,NO,MATURED,BR-046,USD,30_360,NO
CUST002418,CD-1000307,2020-12-14,36,228823.38,2.632,MONTHLY,VARIABLE,YES,MATURED,BR-136,USD,ACT_365,NO
CUST004432,CD-1000308,2022-02-14,48,198836.87,3.511,AT_MATURITY,VARIABLE,YES,MATURED,BR-083,USD,30_360,YES
CUST002526,CD-1000309,2022-10-07,48,34147.09,2.944,QUARTERLY,VARIABLE,YES,ACTIVE,BR-084,USD,30_360,YES
CUST000869,CD-1000310,2022-03-12,36,30958.86,2.428,AT_MATURITY,VARIABLE,YES,MATURED,BR-089,USD,30_360,YES
CUST005328,CD-1000311,2020-07-25,6,77371.12,1.112,MONTHLY,VARIABLE,YES,MATURED,BR-115,USD,ACT_365,YES
CUST005378,CD-1000312,2022-02-14,48,190903.28,3.207,AT_MATURITY,VARIABLE,YES,MATURED,BR-079,USD,30_360,NO
CUST000951,CD-1000313,2021-10-23,48,126039.68,2.913,MONTHLY,FIXED,YES,MATURED,BR-024,USD,ACT_365,NO
CUST002250,CD-1000314,2023-01-17,6,163725.37,1.333,MONTHLY,FIXED,NO,MATURED,BR-015,USD,30_360,NO
CUST001951,CD-1000315,2020-06-29,3,2045.47,0.798,AT_MATURITY,FIXED,NO,MATURED,BR-070,USD,30_360,NO
CUST005275,CD-1000316,2024-12-08,36,230964.28,2.768,MONTHLY,FIXED,YES,ACTIVE,BR-115,USD,ACT_365,NO
CUST005842,CD-1000317,2022-08-09,12,41838.61,1.46,MONTHLY,FIXED,NO,MATURED,BR-054,USD,30_360,NO
CUST005816,CD-1000318,2021-12-26,9,80065.87,1.619,AT_MATURITY,FIXED,YES,MATURED,BR-097,USD,ACT_365,NO
CUST007510,CD-1000319,2025-08-29,12,236814.07,1.564,QUARTERLY,FIXED,YES,ACTIVE,BR-013,USD,ACT_365,NO
CUST006149,CD-1000320,2024-08-25,48,183356.94,3.058,AT_MATURITY,FIXED,NO,ACTIVE,BR-121,USD,ACT_365,NO
CUST002566,CD-1000321,2020-11-08,12,128011.14,1.847,QUARTERLY,VARIABLE,YES,MATURED,BR-058,USD,30_360,NO
CUST000862,CD-1000322,2020-11-30,12,215797.55,1.274,QUARTERLY,FIXED,YES,MATURED,BR-030,USD,ACT_365,NO
CUST004917,CD-1000323,2020-01-05,12,15784.95,1.155,AT_MATURITY,VARIABLE,YES,MATURED,BR-124,USD,ACT_365,NO
CUST007328,CD-1000324,2023-07-03,3,19535.06,0.623,AT_MATURITY,FIXED,NO,MATURED,BR-052,USD,ACT_365,NO
CUST007801,CD-1000325,2022-03-20,3,39212.65,0.25,QUARTERLY,VARIABLE,NO,MATURED,BR-148,USD,30_360,NO
CUST001842,CD-1000326,2022-05-05,12,66510.47,1.227,MONTHLY,FIXED,NO,MATURED,BR-121,USD,ACT_365,NO
CUST001892,CD-1000327,2023-03-07,3,177402.9,1.099,MONTHLY,VARIABLE,YES,MATURED,BR-086,USD,30_360,NO
CUST000300,CD-1000328,2023-05-14,36,133338.2,2.243,MONTHLY,VARIABLE,YES,ACTIVE,BR-005,USD,ACT_365,NO
CUST001130,CD-1000329,2020-01-03,12,106798.12,2.038,QUARTERLY,FIXED,YES,MATURED,BR-139,USD,ACT_365,NO
CUST004439,CD-1000330,2020-09-02,18,195755.83,0.976,MONTHLY,FIXED,YES,MATURED,BR-048,USD,ACT_365,YES
CUST004374,CD-1000331,2024-12-05,12,79631.57,1.166,AT_MATURITY,FIXED,NO,MATURED,BR-106,USD,ACT_365,NO
CUST002968,CD-1000332,2025-12-14,36,21821.64,2.199,MONTHLY,FIXED,NO,ACTIVE,BR-103,USD,ACT_365,YES
CUST002480,CD-1000333,2025-03-24,12,99493.21,1.761,QUARTERLY,VARIABLE,YES,MATURED,BR-086,USD,30_360,NO
CUST006638,CD-1000334,2025-08-29,3,191719.61,1.188,MONTHLY,FIXED,NO,MATURED,BR-014,USD,30_360,NO
CUST003680,CD-1000335,2022-11-23,18,118784.39,1.667,AT_MATURITY,FIXED,YES,MATURED,BR-080,USD,30_360,NO
CUST006466,CD-1000336,2025-02-28,6,244298.41,0.622,MONTHLY,VARIABLE,YES,MATURED,BR-123,USD,ACT_365,NO
CUST007705,CD-1000337,2025-07-05,24,214103.76,1.661,AT_MATURITY,VARIABLE,YES,ACTIVE,BR-100,USD,ACT_365,NO
CUST002537,CD-1000338,2025-07-29,24,197842.99,2.167,AT_MATURITY,FIXED,NO,ACTIVE,BR-119,USD,ACT_365,NO
CUST001622,CD-1000339,2020-12-06,18,193408.56,1.523,QUARTERLY,FIXED,YES,MATURED,BR-119,USD,ACT_365,NO
CUST007623,CD-1000340,2020-11-30,12,145490.46,1.243,QUARTERLY,VARIABLE,YES,MATURED,BR-013,USD,30_360,NO
CUST005079,CD-1000341,2022-07-07,24,225336.85,2.054,AT_MATURITY,FIXED,YES,MATURED,BR-054,USD,30_360,NO
CUST002328,CD-1000342,2023-02-22,36,147673.09,2.576,QUARTERLY,VARIABLE,NO,MATURED,BR-078,USD,ACT_365,NO
CUST004975,CD-1000343,2025-12-25,48,93447.86,2.748,MONTHLY,FIXED,YES,ACTIVE,BR-149,USD,30_360,NO
CUST004120,CD-1000344,2021-12-26,60,49377.39,3.534,QUARTERLY,FIXED,YES,ACTIVE,BR-115,USD,ACT_365,NO
CUST007244,CD-1000345,2025-03-11,3,203367.18,0.503,QUARTERLY,VARIABLE,YES,MATURED,BR-086,USD,ACT_365,YES
CUST002048,CD-1000346,2025-07-17,24,93098.76,1.825,QUARTERLY,VARIABLE,YES,ACTIVE,BR-103,USD,30_360,NO
CUST007931,CD-1000347,2026-01-10,3,197830.36,0.992,QUARTERLY,VARIABLE,YES,MATURED,BR-027,USD,30_360,NO
CUST007488,CD-1000348,2021-03-08,12,245759.2,1.457,MONTHLY,FIXED,YES,MATURED,BR-098,USD,30_360,NO
CUST001446,CD-1000349,2021-07-05,36,99977.3,3.135,MONTHLY,VARIABLE,YES,MATURED,BR-078,USD,ACT_365,NO
CUST001317,CD-1000350,2021-05-16,18,85514.95,1.268,QUARTERLY,VARIABLE,NO,MATURED,BR-009,USD,ACT_365,NO
CUST004265,CD-1000351,2024-08-03,48,42938.15,3.467,AT_MATURITY,VARIABLE,YES,ACTIVE,BR-118,USD,30_360,NO
CUST000360,CD-1000352,2024-04-15,60,119100.22,3.725,MONTHLY,VARIABLE,YES,ACTIVE,BR-138,USD,30_360,NO
CUST002391,CD-1000353,2022-07-17,60,163677.61,4.691,MONTHLY,VARIABLE,YES,ACTIVE,BR-082,USD,30_360,NO
CUST003481,CD-1000354,2020-07-21,36,78540.29,2.683,AT_MATURITY,FIXED,YES,MATURED,BR-077,USD,ACT_365,NO
CUST007755,CD-1000355,2023-04-02,36,121673.57,2.523,QUARTERLY,FIXED,YES,MATURED,BR-006,USD,ACT_365,NO
CUST007939,CD-1000356,2024-07-28,48,134499.66,3.456,MONTHLY,FIXED,YES,ACTIVE,BR-113,USD,30_360,NO
CUST001213,CD-1000357,2022-12-17,9,69171.72,1.349,QUARTERLY,FIXED,YES,MATURED,BR-058,USD,ACT_365,NO
CUST007133,CD-1000358,2021-09-03,9,6366.1,1.147,MONTHLY,VARIABLE,YES,MATURED,BR-101,USD,30_360,NO
CUST000728,CD-1000359,2023-09-12,12,54298.17,1.648,AT_MATURITY,FIXED,NO,MATURED,BR-103,USD,ACT_365,YES
CUST005989,CD-1000360,2024-02-16,36,200885.83,3.249,MONTHLY,VARIABLE,YES,ACTIVE,BR-014,USD,30_360,NO
CUST006765,CD-1000361,2023-09-10,12,69876.55,1.761,QUARTERLY,VARIABLE,YES,MATURED,BR-125,USD,ACT_365,NO
CUST007126,CD-1000362,2025-06-14,6,3948.57,1.068,MONTHLY,FIXED,YES,MATURED,BR-133,USD,30_360,NO
CUST001788,CD-1000363,2021-12-17,48,106524.69,3.982,AT_MATURITY,VARIABLE,NO,MATURED,BR-039,USD,30_360,YES
CUST007147,CD-1000364,2023-10-22,36,170776.57,2.889,MONTHLY,FIXED,YES,ACTIVE,BR-150,USD,30_360,NO
CUST000928,CD-1000365,2025-05-04,24,188226.16,1.696,AT_MATURITY,FIXED,NO,ACTIVE,BR-024,USD,ACT_365,NO
CUST004151,CD-1000366,2021-04-30,48,103767.64,3.379,AT_MATURITY,VARIABLE,YES,MATURED,BR-013,USD,30_360,YES
CUST003756,CD-1000367,2021-10-04,48,143178.67,3.284,QUARTERLY,VARIABLE,YES,MATURED,BR-015,USD,ACT_365,YES
CUST002528,CD-1000368,2020-04-22,60,186504.31,3.811,MONTHLY,VARIABLE,YES,MATURED,BR-028,USD,30_360,NO
CUST000177,CD-1000369,2022-05-05,9,222365.75,1.39,QUARTERLY,FIXED,NO,MATURED,BR-120,USD,30_360,YES
CUST006176,CD-1000370,2020-04-11,6,160154.86,0.462,QUARTERLY,FIXED,YES,MATURED,BR-055,USD,30_360,YES
CUST002685,CD-1000371,2024-08-29,12,172870.26,2.001,MONTHLY,VARIABLE,YES,MATURED,BR-090,USD,ACT_365,NO
CUST005293,CD-1000372,2020-07-21,48,25119.44,3.574,QUARTERLY,VARIABLE,YES,MATURED,BR-076,USD,30_360,NO
CUST003282,CD-1000373,2024-04-28,60,105402.35,3.356,QUARTERLY,FIXED,YES,ACTIVE,BR-012,USD,30_360,NO
CUST002989,CD-1000374,2023-08-15,3,222295.23,1.17,AT_MATURITY,FIXED,YES,MATURED,BR-093,USD,ACT_365,NO
CUST007090,CD-1000375,2026-03-03,48,40599.65,3.515,MONTHLY,FIXED,YES,ACTIVE,BR-146,USD,ACT_365,NO
CUST000756,CD-1000376,2022-03-05,18,77834.88,2.273,QUARTERLY,VARIABLE,YES,MATURED,BR-102,USD,ACT_365,YES
CUST005893,CD-1000377,2022-02-25,48,169651.91,3.963,AT_MATURITY,FIXED,YES,MATURED,BR-081,USD,ACT_365,NO
CUST005974,CD-1000378,2021-07-08,36,225567.45,3.382,MONTHLY,VARIABLE,YES,MATURED,BR-085,USD,30_360,YES
CUST003040,CD-1000379,2023-05-10,3,15230.57,0.863,QUARTERLY,FIXED,YES,MATURED,BR-146,USD,30_360,NO
CUST002100,CD-1000380,2021-05-15,18,217687.75,1.949,MONTHLY,FIXED,YES,MATURED,BR-017,USD,ACT_365,YES
CUST000043,CD-1000381,2020-09-15,3,55470.52,0.792,AT_MATURITY,FIXED,YES,MATURED,BR-048,USD,ACT_365,NO
CUST007494,CD-1000382,2025-12-03,12,215283.52,1.782,QUARTERLY,FIXED,YES,ACTIVE,BR-088,USD,30_360,NO
CUST007581,CD-1000383,2024-03-29,36,222364.27,1.963,QUARTERLY,FIXED,YES,ACTIVE,BR-089,USD,30_360,NO
CUST001928,CD-1000384,2020-09-28,36,193982.87,2.274,AT_MATURITY,VARIABLE,YES,MATURED,BR-059,USD,30_360,NO
CUST000256,CD-1000385,2023-11-10,36,230992.23,2.568,AT_MATURITY,FIXED,YES,ACTIVE,BR-120,USD,ACT_365,NO
CUST000982,CD-1000386,2021-11-26,24,240308.94,2.059,QUARTERLY,FIXED,NO,MATURED,BR-007,USD,30_360,NO
CUST000542,CD-1000387,2021-02-14,3,231333.93,1.017,MONTHLY,VARIABLE,YES,MATURED,BR-078,USD,30_360,NO
CUST006649,CD-1000388,2022-12-11,24,128525.7,2.526,QUARTERLY,FIXED,YES,MATURED,BR-029,USD,30_360,NO
CUST007135,CD-1000389,2024-12-01,18,116187.35,1.532,AT_MATURITY,VARIABLE,NO,ACTIVE,BR-082,USD,30_360,NO
CUST001227,CD-1000390,2020-01-02,18,26748.96,1.308,AT_MATURITY,VARIABLE,NO,MATURED,BR-060,USD,30_360,NO
CUST005974,CD-1000391,2022-03-21,6,54414.7,0.984,QUARTERLY,VARIABLE,NO,MATURED,BR-110,USD,ACT_365,YES
CUST001434,CD-1000392,2025-10-01,36,163265.16,2.508,QUARTERLY,VARIABLE,YES,ACTIVE,BR-038,USD,30_360,NO
CUST002938,CD-1000393,2022-06-18,24,32271.78,2.274,QUARTERLY,VARIABLE,YES,MATURED,BR-085,USD,ACT_365,NO
CUST004795,CD-1000394,2020-08-14,12,235623.94,1.974,MONTHLY,FIXED,NO,MATURED,BR-119,USD,30_360,NO
CUST005759,CD-1000395,2022-09-04,3,57147.98,1.462,MONTHLY,FIXED,NO,MATURED,BR-053,USD,30_360,NO
CUST006996,CD-1000396,2024-04-05,3,22438.78,1.341,AT_MATURITY,VARIABLE,YES,MATURED,BR-078,USD,ACT_365,NO
CUST000359,CD-1000397,2026-03-22,12,59193.71,1.241,AT_MATURITY,VARIABLE,NO,ACTIVE,BR-098,USD,ACT_365,NO
CUST001572,CD-1000398,2023-12-05,18,12703.44,1.703,QUARTERLY,FIXED,YES,MATURED,BR-039,USD,ACT_365,NO
